transactionID,carrierID,customerID,amount,date
7091,1,152,13.54,2008-10-30 18:16:59
7092,1,210,13.95,2006-12-01 14:46:45
7093,2,847,14.31,2008-03-23 00:27:01
7094,3,783,5.14,2008-11-14 14:08:55
7095,1,707,11.26,2009-07-03 03:44:50
7096,1,21,9.93,2008-03-07 16:18:41
7097,3,413,15.75,2006-09-03 12:55:57
7098,2,310,6.23,2005-02-14 14:46:03
7099,3,382,5.38,2005-03-13 02:43:31
7100,3,210,18.43,2008-12-01 04:04:45
7101,3,489,11.97,2008-07-05 19:36:03
7102,2,819,13.81,2006-05-14 20:34:54
7103,3,270,8.86,2008-04-07 02:35:17
7104,2,370,7.69,2006-12-23 13:53:19
7105,1,883,18.97,2009-06-21 02:42:50
7106,1,166,7.03,2007-11-25 14:25:54
7107,3,951,7.55,2005-05-01 18:39:14
7108,1,731,6.23,2007-09-28 18:10:39
7109,3,53,12.82,2007-10-27 11:45:01
7110,2,626,6.85,2008-01-21 23:59:26
7111,2,594,14.54,2005-05-10 04:47:40
7112,1,307,6.03,2008-10-17 10:02:16
7113,1,683,18.41,2007-03-18 04:59:03
7114,2,387,18.64,2006-12-15 10:08:27
7115,3,539,19.05,2006-09-02 02:30:51
7116,3,192,13.42,2009-08-09 22:41:44
7117,2,16,16.01,2007-03-22 19:44:41
7118,3,61,18.14,2009-05-15 19:36:50
7119,3,644,7.24,2009-02-12 17:18:24
7120,2,919,13.33,2006-01-15 04:36:12
7121,1,9,7.89,2007-04-16 02:34:26
7122,1,34,5.22,2005-03-15 22:22:29
7123,1,522,15.55,2009-11-30 07:16:06
7124,1,743,14.36,2007-06-20 20:15:44
7125,2,85,17.85,2005-04-04 19:42:12
7126,1,923,5.59,2009-07-09 17:38:57
7127,2,417,6.07,2005-07-15 16:39:33
7128,2,479,15.31,2007-09-30 21:51:09
7129,1,911,17.67,2007-11-24 14:56:06
7130,2,22,13.16,2007-06-07 06:44:39
7131,2,875,5.33,2009-09-21 18:28:30
7132,3,899,5.17,2005-01-10 03:04:02
7133,1,60,15.74,2008-05-03 12:20:30
7134,1,890,5.24,2008-01-11 19:23:53
7135,2,382,17.78,2008-09-07 21:08:18
7136,1,747,10.99,2006-05-14 08:26:28
7137,3,177,9.38,2005-08-23 09:27:05
7138,1,500,13.72,2008-07-12 07:31:02
7139,3,417,5.99,2008-06-23 23:33:43
7140,2,641,10.18,2008-03-03 21:16:58
7141,3,907,17.8,2007-06-07 16:49:26
7142,3,196,10.51,2005-02-11 19:25:48
7143,2,274,14.02,2007-09-15 22:19:40
7144,3,893,19.7,2006-05-04 21:28:50
7145,2,958,10.91,2007-11-14 08:48:19
7146,2,62,16.52,2006-02-13 01:29:10
7147,2,742,15.36,2006-02-14 14:08:55
7148,3,104,8.38,2009-03-07 13:05:53
7149,2,981,5.2,2007-04-02 02:42:18
7150,3,550,8.48,2007-09-11 23:23:07
7151,2,646,18.47,2008-05-09 07:27:48
7152,1,250,11.56,2005-11-19 16:12:57
7153,2,585,11.92,2005-01-31 03:17:00
7154,1,728,13.7,2008-12-08 21:19:22
7155,3,198,19.67,2007-07-18 22:57:55
7156,1,498,19.37,2005-03-30 21:42:47
7157,3,122,18.81,2005-02-16 07:55:34
7158,1,130,7.47,2009-01-07 03:14:30
7159,2,251,6.55,2005-02-25 20:59:43
7160,2,377,12.33,2008-03-17 23:36:28
7161,3,663,12.57,2007-07-16 00:52:04
7162,3,682,11.52,2009-10-02 19:31:56
7163,3,62,7.36,2006-05-06 22:07:48
7164,2,933,15.68,2008-11-11 09:34:47
7165,2,418,12.88,2005-07-11 20:30:27
7166,1,427,15.57,2009-08-17 05:42:52
7167,3,48,9.47,2009-05-01 03:05:29
7168,1,449,11.97,2008-12-27 02:52:38
7169,1,101,7.55,2007-07-23 12:22:32
7170,3,510,19.35,2007-05-26 21:54:49
7171,1,842,19.99,2006-08-10 18:54:15
7172,2,869,9.48,2007-10-19 11:18:00
7173,3,673,11.28,2005-09-25 22:21:58
7174,3,573,18.18,2009-04-28 00:36:42
7175,1,318,13.02,2008-06-27 19:06:22
7176,1,181,11.98,2009-09-22 17:03:09
7177,1,20,11.32,2008-01-13 06:50:22
7178,1,514,18.94,2008-08-10 20:50:39
7179,2,529,5.91,2007-05-09 12:18:24
7180,1,914,11.02,2007-09-02 06:06:32
7181,1,783,14.18,2005-11-26 12:24:37
7182,3,930,5.37,2005-02-15 16:02:53
7183,3,876,8.07,2007-11-03 03:39:04
7184,3,603,17.03,2005-09-18 02:42:41
7185,3,858,7.75,2005-12-13 18:25:51
7186,2,859,12.95,2006-11-02 08:06:14
7187,3,849,7.35,2005-07-18 05:36:59
7188,3,745,11.0,2006-12-17 18:10:42
7189,2,879,5.5,2006-08-26 00:11:43
7190,1,960,18.84,2007-09-21 07:25:04
7191,1,156,10.19,2006-02-13 11:09:49
7192,2,573,19.16,2006-08-05 16:53:39
7193,3,616,8.99,2007-04-27 05:34:13
7194,1,428,16.49,2005-03-03 13:52:11
7195,1,127,7.22,2009-11-05 16:37:18
7196,3,765,5.11,2008-09-06 18:46:23
7197,1,483,6.74,2005-12-16 02:48:04
7198,2,690,8.47,2006-12-18 19:48:32
7199,1,723,10.38,2006-08-10 12:34:01
7200,2,606,10.83,2006-05-09 17:01:21
7201,3,283,14.82,2006-08-19 15:29:03
7202,1,410,14.63,2006-09-13 11:56:55
7203,1,60,7.54,2007-01-27 04:16:33
7204,2,525,6.24,2009-09-28 19:59:17
7205,2,974,17.06,2009-06-20 22:21:10
7206,2,931,9.57,2009-05-15 21:23:02
7207,1,463,11.06,2009-12-07 03:16:09
7208,3,957,13.51,2006-11-16 13:52:05
7209,2,112,10.22,2005-06-11 00:00:11
7210,1,570,14.28,2006-03-26 03:02:08
7211,3,765,10.71,2009-12-21 02:29:07
7212,2,802,13.92,2006-03-18 20:22:50
7213,2,387,12.63,2006-08-31 02:22:33
7214,1,411,15.79,2005-06-05 18:14:39
7215,1,771,8.33,2008-05-19 20:49:44
7216,3,161,19.44,2009-05-21 04:31:36
7217,1,244,18.5,2009-10-09 17:09:53
7218,1,305,8.1,2006-11-19 06:26:28
7219,1,320,6.76,2007-02-07 10:25:50
7220,2,878,12.65,2008-01-10 02:02:44
7221,2,666,16.81,2007-06-29 17:16:26
7222,3,807,19.27,2006-06-03 13:03:23
7223,1,825,7.42,2009-12-04 21:49:08
7224,1,686,17.03,2009-11-29 00:54:00
7225,1,652,12.69,2007-10-07 08:16:39
7226,1,590,12.38,2008-01-14 05:38:14
7227,1,626,19.42,2009-03-21 10:18:13
7228,3,337,18.25,2005-05-15 15:42:33
7229,3,170,14.81,2009-12-20 23:31:37
7230,1,954,9.09,2005-10-09 09:39:46
7231,1,467,19.07,2009-01-07 13:54:47
7232,1,843,16.46,2006-09-25 08:55:25
7233,2,637,8.79,2006-03-11 01:46:23
7234,3,701,17.3,2009-11-17 02:50:12
7235,3,522,13.46,2009-04-30 11:47:50
7236,1,80,14.87,2007-12-24 09:52:19
7237,2,303,8.41,2006-06-24 13:11:24
7238,3,573,19.0,2006-10-18 06:08:46
7239,1,893,13.84,2009-08-28 23:10:35
7240,2,196,10.12,2007-06-21 15:12:27
7241,1,916,7.86,2006-06-11 02:36:35
7242,1,459,10.1,2007-09-20 07:05:56
7243,3,699,17.46,2009-08-23 18:28:49
7244,1,313,7.9,2009-05-05 22:01:42
7245,2,560,7.65,2005-09-03 22:52:01
7246,2,311,13.81,2006-12-06 09:48:12
7247,2,17,11.43,2009-10-31 19:21:55
7248,3,928,10.93,2009-05-04 02:09:42
7249,3,84,9.75,2007-07-12 06:27:43
7250,1,712,18.53,2005-06-09 07:03:54
7251,1,177,10.05,2008-07-12 14:10:49
7252,1,745,19.45,2006-03-04 03:42:28
7253,1,681,15.35,2009-01-17 04:01:12
7254,3,635,10.63,2008-12-30 20:24:14
7255,1,890,19.04,2008-09-28 14:56:23
7256,3,57,19.32,2008-02-17 17:57:43
7257,3,893,12.66,2006-04-27 15:57:49
7258,2,691,18.84,2009-08-16 19:26:46
7259,1,990,16.13,2008-08-09 02:16:46
7260,2,205,16.24,2005-05-26 13:10:42
7261,3,333,13.92,2007-01-08 00:28:50
7262,3,216,5.92,2007-11-18 20:09:56
7263,1,65,6.1,2008-02-07 04:51:05
7264,3,512,14.84,2005-12-06 15:09:22
7265,3,167,16.17,2007-05-29 22:50:00
7266,1,693,14.09,2006-03-21 12:43:00
7267,1,591,5.25,2008-05-12 17:01:28
7268,1,469,11.8,2009-03-11 09:03:59
7269,1,888,18.04,2009-07-02 21:10:31
7270,2,8,11.74,2006-06-12 07:13:00
7271,3,363,12.43,2005-11-28 08:50:48
7272,2,951,14.48,2008-06-25 12:44:57
7273,2,701,5.24,2009-03-14 16:25:30
7274,3,122,6.47,2009-07-20 22:11:46
7275,1,603,5.84,2006-01-13 19:47:48
7276,3,862,17.53,2007-05-12 10:13:25
7277,1,931,18.13,2008-07-21 15:45:36
7278,2,257,12.45,2009-09-30 15:08:13
7279,3,734,17.96,2006-03-27 12:41:09
7280,1,103,7.91,2009-06-05 05:30:37
7281,2,877,12.17,2009-01-10 00:39:32
7282,1,600,17.46,2008-02-17 19:21:26
7283,3,32,11.53,2008-11-22 00:04:40
7284,2,678,9.84,2005-01-12 17:13:59
7285,2,238,5.22,2008-08-25 09:23:04
7286,2,438,17.94,2008-01-23 10:50:35
7287,1,187,10.09,2005-01-15 13:28:30
7288,1,976,16.19,2008-03-08 06:24:32
7289,1,353,9.67,2007-12-08 06:25:56
7290,2,567,15.59,2009-02-23 16:31:07
7291,2,508,13.21,2009-01-08 06:32:11
7292,2,299,15.31,2007-04-13 19:29:25
7293,1,76,10.67,2006-07-19 14:27:36
7294,3,739,6.38,2007-08-29 03:01:29
7295,3,424,17.91,2008-07-25 06:03:41
7296,3,468,11.87,2006-12-21 05:24:47
7297,3,295,18.1,2008-08-08 10:55:05
7298,1,116,6.83,2008-11-25 13:00:34
7299,2,864,14.85,2005-10-16 21:36:07
7300,3,193,15.43,2009-07-12 00:04:16
7301,2,218,11.17,2007-11-14 18:53:48
7302,1,514,19.06,2008-11-26 04:59:04
7303,3,606,11.76,2009-06-27 20:36:50
7304,3,182,18.21,2006-03-30 20:17:36
7305,2,395,6.46,2005-08-07 22:34:36
7306,1,205,14.28,2006-05-07 18:06:06
7307,3,416,8.74,2005-11-04 05:10:32
7308,2,593,14.3,2006-06-07 00:42:18
7309,2,479,11.54,2008-12-01 03:40:56
7310,2,504,18.66,2009-05-28 10:22:58
7311,3,585,16.55,2007-03-15 04:45:51
7312,2,203,8.94,2008-08-29 13:02:21
7313,2,84,6.73,2007-01-29 21:37:41
7314,3,381,11.14,2009-09-04 21:37:15
7315,1,342,18.06,2007-09-16 07:28:46
7316,1,264,12.38,2007-05-24 01:00:04
7317,1,718,18.6,2006-11-11 01:29:39
7318,2,887,17.0,2007-05-08 17:50:42
7319,1,154,17.47,2008-05-24 22:11:50
7320,1,269,16.94,2009-01-10 04:56:32
7321,2,327,16.91,2005-12-09 14:18:32
7322,2,256,8.51,2005-05-26 14:40:13
7323,3,406,16.91,2008-08-28 06:14:44
7324,3,828,8.87,2007-04-29 08:08:30
7325,2,866,7.65,2009-01-27 03:54:47
7326,3,422,16.4,2007-04-16 01:35:06
7327,1,36,19.94,2005-12-12 06:11:07
7328,3,610,19.11,2007-03-13 19:48:37
7329,3,712,12.97,2006-01-14 09:03:54
7330,1,610,5.37,2009-06-15 11:42:38
7331,1,308,15.52,2006-08-14 03:33:03
7332,1,78,12.49,2005-02-26 13:10:42
7333,1,208,7.31,2006-10-13 00:55:01
7334,1,373,15.62,2007-10-06 06:09:50
7335,2,332,9.03,2005-02-03 16:57:47
7336,2,226,5.77,2007-08-08 08:01:54
7337,1,387,14.45,2008-10-20 17:41:46
7338,1,808,9.55,2008-05-11 07:55:01
7339,1,199,13.52,2007-04-28 05:03:25
7340,1,991,9.37,2008-07-09 17:29:22
7341,1,772,8.89,2006-03-21 03:41:37
7342,3,829,11.11,2005-05-05 19:01:32
7343,2,615,6.69,2009-01-30 23:00:17
7344,3,40,14.49,2008-05-11 13:38:12
7345,2,13,14.98,2008-08-03 19:11:17
7346,1,143,18.94,2009-03-25 00:29:59
7347,2,276,11.55,2006-06-06 06:39:20
7348,2,242,6.1,2006-03-03 03:05:14
7349,3,833,7.02,2009-07-06 04:54:58
7350,2,31,12.08,2008-11-14 21:30:03
7351,1,805,13.91,2008-08-09 03:03:30
7352,1,843,16.11,2006-04-20 00:17:24
7353,1,924,19.72,2005-09-17 06:04:17
7354,1,72,6.58,2008-04-21 02:18:23
7355,3,883,6.98,2006-11-18 12:22:07
7356,2,712,19.45,2007-07-19 16:20:50
7357,2,32,18.35,2007-04-27 15:17:27
7358,2,597,19.04,2009-11-01 14:28:11
7359,2,443,16.59,2007-03-25 07:02:04
7360,1,917,16.93,2008-06-06 10:43:13
7361,3,933,16.29,2008-01-26 07:41:56
7362,1,189,7.6,2007-01-29 00:35:20
7363,3,335,15.34,2008-04-23 22:35:16
7364,1,901,9.17,2009-09-24 11:14:49
7365,2,885,12.03,2006-12-23 15:25:10
7366,3,8,19.18,2009-06-16 11:50:34
7367,3,119,14.76,2006-02-20 12:25:34
7368,1,211,6.61,2006-12-23 02:20:55
7369,3,66,7.92,2007-12-07 18:26:39
7370,1,152,8.39,2009-03-24 04:14:56
7371,2,853,18.89,2008-05-05 03:04:36
7372,3,55,7.94,2005-10-01 04:29:26
7373,1,857,6.59,2007-05-16 16:40:11
7374,3,223,11.53,2006-05-05 03:11:02
7375,1,859,12.06,2009-07-17 03:40:24
7376,3,704,7.32,2009-08-29 18:38:58
7377,1,823,8.53,2007-09-12 05:59:07
7378,3,458,15.53,2008-12-18 19:38:23
7379,3,473,5.15,2007-03-28 08:48:32
7380,2,352,19.86,2005-06-09 00:13:36
7381,2,963,18.72,2005-03-11 06:03:41
7382,2,235,5.95,2009-08-03 19:03:46
7383,2,896,19.24,2006-02-17 18:28:34
7384,1,926,11.72,2008-09-26 20:13:20
7385,2,223,10.65,2006-02-22 05:28:17
7386,1,809,19.18,2006-02-06 16:29:18
7387,1,555,18.73,2006-08-30 17:56:52
7388,2,87,10.72,2006-08-22 11:44:15
7389,3,376,10.55,2006-09-21 19:11:36
7390,2,137,17.31,2006-12-10 06:45:34
7391,3,747,12.62,2007-06-01 14:29:52
7392,3,309,6.23,2006-08-31 08:12:48
7393,1,235,13.12,2009-02-01 10:32:33
7394,2,583,7.23,2006-08-07 10:47:19
7395,3,253,10.96,2006-02-27 16:45:03
7396,3,668,13.53,2005-09-06 12:35:07
7397,3,942,19.51,2009-09-21 05:23:35
7398,2,200,19.89,2006-06-03 19:30:42
7399,2,909,5.37,2007-12-21 14:04:34
7400,3,193,11.37,2008-02-27 23:23:05
7401,2,830,9.29,2008-07-09 06:26:08
7402,3,852,11.27,2007-09-06 13:03:09
7403,1,323,14.2,2008-01-25 00:23:17
7404,1,293,12.38,2006-06-08 21:44:33
7405,3,998,19.03,2005-04-19 08:08:19
7406,3,821,14.91,2006-06-29 22:15:30
7407,1,951,16.1,2007-02-13 23:49:45
7408,3,994,6.28,2009-08-09 04:11:34
7409,1,995,17.72,2006-05-14 19:56:03
7410,2,616,11.83,2006-12-02 03:46:21
7411,3,718,12.2,2005-09-10 00:36:56
7412,3,388,9.33,2006-10-07 07:15:18
7413,3,354,15.02,2008-07-24 16:28:49
7414,3,504,8.27,2006-04-30 10:05:41
7415,1,873,10.28,2007-09-25 21:20:07
7416,1,3,8.19,2005-01-31 09:23:32
7417,1,553,19.32,2005-02-04 13:34:20
7418,2,420,7.98,2005-08-29 12:01:34
7419,3,6,18.7,2007-12-03 02:32:14
7420,3,15,17.21,2007-01-13 02:02:28
7421,1,859,9.83,2005-12-01 15:37:22
7422,1,548,15.96,2008-04-10 13:13:15
7423,1,615,7.73,2006-09-05 09:49:46
7424,1,908,8.7,2008-11-14 22:16:27
7425,2,245,15.54,2005-07-24 05:41:05
7426,2,968,12.34,2007-02-23 06:35:47
7427,3,319,12.67,2008-07-01 21:28:57
7428,1,803,13.02,2006-09-19 00:14:58
7429,1,712,19.12,2006-05-13 16:37:54
7430,2,908,19.35,2005-05-24 18:28:11
7431,3,961,16.89,2009-10-05 20:33:41
7432,2,592,7.54,2007-09-05 03:58:01
7433,3,170,11.48,2005-02-03 07:43:08
7434,1,376,7.32,2009-05-20 08:35:01
7435,2,800,8.01,2006-07-22 12:29:56
7436,1,568,9.2,2007-08-26 22:28:31
7437,1,701,11.64,2006-03-11 16:25:15
7438,2,952,14.21,2009-04-11 19:16:57
7439,3,226,15.12,2009-11-12 12:56:11
7440,1,920,8.87,2006-02-17 08:42:46
7441,3,868,7.11,2006-06-05 09:11:40
7442,2,222,7.45,2005-10-11 07:29:31
7443,3,996,7.66,2008-04-02 06:18:50
7444,1,119,17.89,2007-09-07 11:04:40
7445,3,214,7.14,2006-07-06 05:14:07
7446,2,101,11.26,2007-06-10 23:00:03
7447,1,112,16.78,2007-04-22 09:15:27
7448,1,380,18.67,2006-12-08 10:43:31
7449,1,517,12.31,2005-01-03 08:38:52
7450,3,469,5.26,2005-07-16 06:55:05
7451,2,780,16.64,2007-12-15 08:12:48
7452,1,125,18.0,2005-02-06 13:35:56
7453,1,799,17.34,2006-06-07 23:33:20
7454,2,236,12.31,2005-11-17 01:54:24
7455,3,562,19.22,2006-04-02 07:18:38
7456,2,485,18.92,2006-10-29 12:20:44
7457,2,654,6.84,2006-05-25 14:59:00
7458,1,486,8.08,2006-01-13 00:37:14
7459,3,725,13.6,2006-09-09 02:58:23
7460,3,501,14.62,2009-02-26 04:41:36
7461,3,68,14.23,2007-05-17 04:12:45
7462,2,428,17.42,2008-01-18 16:26:36
7463,2,738,6.25,2008-02-22 16:03:39
7464,2,941,19.76,2006-08-23 08:34:46
7465,1,302,15.14,2009-06-07 01:32:18
7466,2,919,17.82,2008-11-10 05:30:12
7467,1,153,18.96,2009-04-03 03:14:31
7468,3,301,13.4,2005-11-27 00:02:36
7469,3,328,7.45,2007-09-19 18:44:34
7470,3,891,14.64,2007-10-29 03:19:36
7471,1,148,19.65,2008-08-05 10:37:35
7472,3,534,13.53,2006-11-19 11:43:57
7473,3,261,11.31,2006-09-03 21:22:59
7474,3,70,14.52,2005-06-20 09:21:30
7475,3,230,8.31,2005-10-23 18:59:06
7476,3,293,6.99,2009-11-22 23:28:55
7477,3,913,14.84,2009-10-27 01:49:57
7478,2,518,11.9,2005-07-06 17:16:30
7479,1,592,6.32,2006-07-04 21:48:36
7480,2,319,18.42,2006-07-22 23:13:50
7481,1,191,13.84,2008-09-21 17:10:27
7482,3,85,7.25,2006-03-22 03:11:14
7483,2,647,10.97,2008-07-24 04:56:45
7484,3,899,18.29,2006-12-03 23:38:04
7485,1,565,17.0,2008-08-16 01:02:13
7486,1,590,18.42,2005-10-22 15:19:11
7487,1,80,17.21,2005-09-04 08:35:51
7488,3,654,10.56,2007-11-16 19:37:58
7489,3,532,5.21,2006-05-15 13:53:34
7490,2,719,6.71,2005-02-21 18:31:04
7491,2,712,7.57,2008-09-27 23:30:39
7492,2,3,18.92,2005-09-29 08:40:55
7493,3,251,7.85,2009-12-06 10:53:18
7494,3,718,6.99,2008-10-24 19:01:46
7495,1,504,9.05,2008-07-29 01:29:15
7496,1,28,9.06,2006-12-11 21:57:42
7497,2,706,18.6,2006-04-26 05:07:20
7498,2,960,19.14,2009-01-08 10:23:09
7499,2,791,6.23,2005-06-25 09:21:56
7500,2,350,11.77,2007-03-09 09:45:15
7501,3,578,6.95,2008-02-15 13:01:06
7502,3,714,18.07,2008-11-15 04:45:52
7503,2,998,16.19,2009-03-15 12:10:44
7504,1,252,13.0,2008-09-19 07:16:48
7505,2,931,13.84,2006-04-13 16:24:12
7506,1,996,9.12,2007-06-25 15:02:18
7507,2,381,15.17,2006-07-02 06:51:16
7508,2,152,19.96,2007-12-16 13:04:17
7509,1,619,19.16,2006-01-17 23:12:22
7510,1,320,9.01,2006-07-27 03:58:54
7511,1,835,16.32,2009-05-18 20:51:13
7512,2,107,16.53,2009-08-23 15:52:23
7513,1,837,19.95,2005-08-08 22:08:29
7514,1,48,8.39,2009-11-10 00:59:35
7515,2,513,17.58,2009-07-06 13:38:03
7516,1,932,7.86,2006-12-31 09:43:22
7517,2,63,19.74,2009-04-08 06:55:44
7518,1,481,9.8,2009-10-26 21:33:33
7519,2,826,17.46,2007-06-07 20:53:09
7520,1,662,17.09,2006-11-03 18:54:38
7521,1,725,8.03,2005-08-16 23:14:35
7522,2,470,13.34,2005-02-14 06:10:20
7523,1,106,6.85,2005-04-10 06:55:44
7524,3,916,8.45,2006-08-21 00:19:51
7525,1,820,5.7,2006-09-09 10:30:45
7526,1,405,6.92,2007-08-06 05:54:57
7527,1,275,12.28,2006-10-04 21:07:24
7528,2,356,6.77,2007-08-19 23:02:35
7529,2,930,7.39,2006-08-12 01:39:02
7530,1,565,11.15,2009-12-31 13:08:07
7531,1,400,11.04,2007-04-17 16:31:46
7532,3,333,11.75,2007-08-25 05:41:41
7533,1,806,11.41,2007-10-15 16:24:39
7534,2,86,7.27,2005-01-15 23:33:47
7535,3,604,5.24,2005-04-18 07:53:03
7536,1,949,12.76,2009-06-24 23:50:32
7537,2,633,13.91,2008-08-06 03:42:15
7538,1,776,18.47,2007-06-29 04:34:52
7539,1,228,9.3,2009-10-11 16:55:21
7540,2,598,11.47,2009-03-15 12:39:59
7541,3,946,9.79,2006-01-15 02:10:51
7542,2,906,7.99,2007-09-18 09:03:21
7543,3,648,11.59,2005-06-30 03:35:11
7544,1,444,7.01,2007-07-16 00:07:49
7545,3,681,16.95,2005-05-31 04:39:54
7546,2,794,17.01,2005-02-22 19:15:04
7547,3,244,11.71,2005-06-29 01:45:27
7548,2,991,11.25,2006-01-28 06:56:42
7549,3,243,9.43,2009-06-24 03:24:30
7550,3,8,7.0,2008-09-18 23:10:45
7551,3,797,11.41,2008-08-31 05:20:42
7552,1,903,19.9,2007-10-12 12:23:37
7553,3,543,17.89,2007-01-25 19:53:07
7554,3,862,13.16,2005-06-01 11:02:32
7555,2,797,19.74,2006-07-11 09:13:14
7556,1,415,9.72,2008-01-04 21:34:41
7557,2,466,19.87,2007-04-18 15:40:46
7558,2,981,8.58,2005-01-13 20:52:28
7559,1,850,11.09,2005-08-16 07:46:53
7560,1,923,18.64,2005-06-23 00:41:45
7561,1,224,14.62,2009-09-22 07:04:48
7562,1,49,19.36,2008-09-24 21:29:20
7563,3,942,5.28,2009-05-23 13:24:18
7564,1,547,10.18,2009-11-04 11:26:42
7565,1,313,13.85,2007-07-30 04:55:25
7566,2,637,13.82,2009-03-18 08:54:02
7567,1,95,8.49,2008-08-23 05:03:53
7568,2,605,18.36,2007-02-27 22:09:03
7569,2,641,9.03,2009-06-12 23:51:58
7570,3,93,10.55,2005-10-06 11:27:01
7571,2,137,17.98,2008-06-15 23:23:45
7572,1,103,5.46,2005-05-05 05:55:12
7573,3,546,13.83,2006-12-28 00:24:00
7574,1,998,13.33,2006-07-23 18:18:03
7575,2,524,5.79,2005-09-05 04:38:09
7576,1,126,9.17,2007-08-09 18:40:32
7577,1,9,6.68,2009-03-01 17:32:22
7578,1,396,18.64,2009-07-15 10:40:55
7579,3,578,15.37,2009-06-26 13:49:10
7580,1,702,7.95,2008-04-23 16:38:09
7581,1,659,18.25,2006-05-25 22:08:29
7582,2,728,8.84,2006-10-18 12:02:33
7583,3,852,7.26,2007-11-28 20:07:31
7584,1,926,5.11,2007-11-09 04:29:50
7585,1,619,15.16,2006-02-20 04:28:27
7586,1,94,6.34,2009-04-16 03:03:43
7587,2,857,18.94,2009-04-04 14:56:02
7588,3,977,16.54,2008-01-08 07:38:52
7589,2,967,13.05,2006-09-06 12:48:34
7590,2,243,7.03,2006-03-29 17:23:42
7591,1,178,15.17,2005-05-04 11:15:01
7592,3,38,8.09,2008-11-03 10:45:15
7593,2,417,10.21,2009-10-10 01:21:35
7594,3,600,14.76,2005-03-10 22:22:30
7595,3,28,15.02,2008-06-18 12:32:04
7596,1,802,19.26,2006-10-29 13:08:52
7597,2,732,14.3,2007-05-01 09:49:00
7598,2,789,14.39,2007-05-17 18:29:02
7599,1,137,8.9,2007-02-16 06:32:01
7600,3,785,9.46,2009-09-03 00:20:59
7601,1,177,17.98,2005-05-22 18:00:41
7602,3,431,18.03,2007-07-14 06:52:49
7603,1,610,9.73,2007-11-12 12:38:50
7604,1,401,8.98,2007-02-28 16:05:36
7605,2,659,14.88,2006-07-17 03:04:32
7606,2,715,8.72,2009-04-24 07:12:59
7607,3,396,16.23,2009-04-28 08:59:05
7608,3,589,12.96,2007-01-09 11:12:49
7609,1,35,9.0,2009-07-30 08:52:39
7610,1,232,19.34,2009-12-10 04:04:18
7611,2,632,12.72,2007-07-09 04:01:14
7612,1,344,16.15,2008-07-22 01:22:13
7613,1,903,15.99,2005-10-22 00:15:59
7614,1,214,8.01,2007-12-09 13:57:30
7615,3,53,10.22,2006-07-28 11:10:43
7616,3,326,9.99,2006-05-15 10:16:11
7617,1,208,19.85,2007-07-10 20:22:24
7618,3,963,15.88,2006-05-02 22:31:37
7619,1,622,13.58,2009-06-11 20:53:33
7620,1,733,9.09,2008-12-17 16:10:43
7621,2,76,9.7,2005-01-23 20:28:37
7622,3,634,5.38,2009-08-09 12:55:53
7623,1,692,5.1,2008-04-16 12:03:30
7624,2,473,6.08,2009-01-17 17:22:22
7625,2,636,19.99,2006-02-28 08:22:36
7626,1,66,13.49,2005-06-27 04:21:44
7627,3,256,5.19,2006-12-19 09:23:13
7628,1,434,11.33,2006-02-18 02:42:00
7629,1,889,12.23,2007-09-01 11:11:31
7630,1,179,5.87,2005-06-08 05:20:54
7631,3,709,15.54,2006-01-19 11:59:11
7632,3,177,9.02,2009-10-25 11:16:32
7633,2,122,19.3,2007-04-04 08:45:01
7634,2,611,17.57,2006-07-10 18:06:26
7635,3,542,14.68,2005-02-01 20:27:21
7636,3,935,15.81,2005-11-03 14:38:32
7637,3,462,9.8,2008-06-09 10:13:08
7638,1,371,15.01,2006-06-07 23:18:06
7639,3,540,9.95,2007-08-16 01:56:56
7640,3,294,17.36,2006-02-25 07:48:26
7641,3,858,11.07,2005-03-21 17:14:28
7642,1,215,14.22,2006-02-15 22:39:22
7643,3,743,5.62,2007-01-30 15:55:37
7644,3,522,16.33,2006-11-15 23:48:42
7645,3,362,9.53,2008-01-23 20:33:46
7646,3,929,19.44,2007-02-22 14:07:59
7647,3,294,11.3,2006-06-11 05:55:55
7648,3,242,17.35,2008-11-21 05:14:13
7649,1,484,10.21,2009-03-20 02:23:08
7650,1,528,14.14,2008-12-09 20:43:45
7651,1,667,12.03,2007-02-15 14:47:25
7652,2,941,9.36,2009-01-13 01:33:57
7653,2,266,12.16,2006-12-16 06:45:30
7654,2,477,12.67,2008-11-01 16:22:14
7655,2,719,9.51,2005-10-06 15:06:18
7656,2,110,15.61,2009-12-26 00:46:43
7657,1,749,12.97,2007-09-16 17:45:02
7658,3,798,15.29,2006-02-13 23:23:24
7659,3,161,15.15,2006-05-28 15:02:31
7660,1,749,5.57,2007-09-30 18:22:53
7661,3,102,5.74,2009-06-11 09:38:44
7662,1,37,17.63,2009-01-23 23:31:12
7663,1,75,14.66,2008-04-11 20:15:45
7664,1,362,5.5,2009-05-29 09:13:04
7665,1,611,9.57,2008-04-20 17:51:58
7666,1,901,8.21,2005-09-07 19:17:30
7667,3,160,17.04,2007-03-06 23:52:48
7668,3,413,6.94,2009-06-14 09:48:28
7669,2,558,8.22,2007-10-01 06:35:16
7670,3,910,15.69,2006-04-11 03:59:55
7671,2,505,9.25,2006-05-29 02:47:20
7672,2,303,19.4,2009-04-29 13:06:48
